author,title,location,relative_location,remote_url
Rex C. Beach,The Verdict of Faro Mountain,/Users/user/gut-au/ebooks20/2000531h.html,ebooks20/2000531h.html,http://gutenberg.net.au/ebooks20/2000531h.html
Baroness Orczy,His Majesty's Well-Beloved,/Users/user/gut-au/ebooks20/2000541h.html,ebooks20/2000541h.html,http://gutenberg.net.au/ebooks20/2000541h.html
Baroness Orczy,The Honourable Jim,/Users/user/gut-au/ebooks20/2000551h.html,ebooks20/2000551h.html,http://gutenberg.net.au/ebooks20/2000551h.html
Baroness Orczy,The Celestial City,/Users/user/gut-au/ebooks20/2000561h.html,ebooks20/2000561h.html,http://gutenberg.net.au/ebooks20/2000561h.html
Baroness Orczy,A Joyous Adventure,/Users/user/gut-au/ebooks20/2000571h.html,ebooks20/2000571h.html,http://gutenberg.net.au/ebooks20/2000571h.html
Rex Beach,The Colognizing Of Kansas,/Users/user/gut-au/ebooks20/2000581h.html,ebooks20/2000581h.html,http://gutenberg.net.au/ebooks20/2000581h.html
Baroness Orczy,The Uncrowned King,/Users/user/gut-au/ebooks20/2000591h.html,ebooks20/2000591h.html,http://gutenberg.net.au/ebooks20/2000591h.html
Edward S. Sorenson,Collected Short Storiess Volume 2,/Users/user/gut-au/ebooks20/2000601h.html,ebooks20/2000601h.html,http://gutenberg.net.au/ebooks20/2000601h.html
Baroness Orczy,Marivosa,/Users/user/gut-au/ebooks20/2000611h.html,ebooks20/2000611h.html,http://gutenberg.net.au/ebooks20/2000611h.html
Edward S. Sorenson,Collected Short Stories Volume 3,/Users/user/gut-au/ebooks20/2000621h.html,ebooks20/2000621h.html,http://gutenberg.net.au/ebooks20/2000621h.html
"First published inJohn Bull, 24 May 1924",TRUTH ABOUT SEX MURDERS,/Users/user/gut-au/ebooks20/2000631h.html,ebooks20/2000631h.html,http://gutenberg.net.au/ebooks20/2000631h.html
Edward S. Sorenson,Collected Short Stories Volume 4,/Users/user/gut-au/ebooks20/2000641h.html,ebooks20/2000641h.html,http://gutenberg.net.au/ebooks20/2000641h.html
Henry Lawson,Three Stories,/Users/user/gut-au/ebooks20/2000651h.html,ebooks20/2000651h.html,http://gutenberg.net.au/ebooks20/2000651h.html
Henry Lawson,Mateship and The Strangers' Friend,/Users/user/gut-au/ebooks20/2000671h.html,ebooks20/2000671h.html,http://gutenberg.net.au/ebooks20/2000671h.html
Ernest Haycox,Trail Town,/Users/user/gut-au/ebooks20/2000681h.html,ebooks20/2000681h.html,http://gutenberg.net.au/ebooks20/2000681h.html
Henry Lawson,On the Track and Over the Sliprails,/Users/user/gut-au/ebooks20/2000691h.html,ebooks20/2000691h.html,http://gutenberg.net.au/ebooks20/2000691h.html
Henry Lawson,The Country I Come From,/Users/user/gut-au/ebooks20/2000701h.html,ebooks20/2000701h.html,http://gutenberg.net.au/ebooks20/2000701h.html
Henry Lawson,Popular Verses,/Users/user/gut-au/ebooks20/2000711h.html,ebooks20/2000711h.html,http://gutenberg.net.au/ebooks20/2000711h.html
Henry Lawson,Humorous Verses,/Users/user/gut-au/ebooks20/2000721h.html,ebooks20/2000721h.html,http://gutenberg.net.au/ebooks20/2000721h.html
Henry Lawson,Joseph's Dreams,/Users/user/gut-au/ebooks20/2000731h.html,ebooks20/2000731h.html,http://gutenberg.net.au/ebooks20/2000731h.html
Henry Lawson,The Auld Shop and the New,/Users/user/gut-au/ebooks20/2000741h.html,ebooks20/2000741h.html,http://gutenberg.net.au/ebooks20/2000741h.html
Henry Lawson,A Coronation Ode,/Users/user/gut-au/ebooks20/2000751h.html,ebooks20/2000751h.html,http://gutenberg.net.au/ebooks20/2000751h.html
Henry Lawson,The Prose Works of Henry Lawson Volume I,/Users/user/gut-au/ebooks20/2000761h.html,ebooks20/2000761h.html,http://gutenberg.net.au/ebooks20/2000761h.html
Henry Lawson,Essays,/Users/user/gut-au/ebooks20/2000771h.html,ebooks20/2000771h.html,http://gutenberg.net.au/ebooks20/2000771h.html
Henry Lawson,The Prose Works of Henry Lawson Volume II,/Users/user/gut-au/ebooks20/2000781h.html,ebooks20/2000781h.html,http://gutenberg.net.au/ebooks20/2000781h.html
Havelock Ellis,My Life,/Users/user/gut-au/ebooks20/2000791h.html,ebooks20/2000791h.html,http://gutenberg.net.au/ebooks20/2000791h.html
Henry Lawson,When I was King,/Users/user/gut-au/ebooks20/2000801h.html,ebooks20/2000801h.html,http://gutenberg.net.au/ebooks20/2000801h.html
Henry Lawson,The Elder Son,/Users/user/gut-au/ebooks20/2000811h.html,ebooks20/2000811h.html,http://gutenberg.net.au/ebooks20/2000811h.html
Henry Lawson,The Golden Nineties,/Users/user/gut-au/ebooks20/2000821h.html,ebooks20/2000821h.html,http://gutenberg.net.au/ebooks20/2000821h.html
Louisa Lawson,The Lonely Crossing And Other Poems,/Users/user/gut-au/ebooks20/2000831h.html,ebooks20/2000831h.html,http://gutenberg.net.au/ebooks20/2000831h.html
Edward S Sorenson,Settlers and the Emu,/Users/user/gut-au/ebooks20/2000841h.html,ebooks20/2000841h.html,http://gutenberg.net.au/ebooks20/2000841h.html
Arthur Gask,The Guardian Angel,/Users/user/gut-au/ebooks20/2000851h.html,ebooks20/2000851h.html,http://gutenberg.net.au/ebooks20/2000851h.html
Arthur Gask,Strychnine for Village Dogs,/Users/user/gut-au/ebooks20/2000861h.html,ebooks20/2000861h.html,http://gutenberg.net.au/ebooks20/2000861h.html
Arthur Gask,The Hanging Judge,/Users/user/gut-au/ebooks20/2000871h.html,ebooks20/2000871h.html,http://gutenberg.net.au/ebooks20/2000871h.html
Arthur Gask,The Worm With the Sting in His Tail,/Users/user/gut-au/ebooks20/2000881h.html,ebooks20/2000881h.html,http://gutenberg.net.au/ebooks20/2000881h.html
Arthur Gask,Doctors Off Duty,/Users/user/gut-au/ebooks20/2000891h.html,ebooks20/2000891h.html,http://gutenberg.net.au/ebooks20/2000891h.html
Arthur Gask,The Deadly Tiger-Snake,/Users/user/gut-au/ebooks20/2000901h.html,ebooks20/2000901h.html,http://gutenberg.net.au/ebooks20/2000901h.html
Arthur Gask,Secret Service,/Users/user/gut-au/ebooks20/2000911h.html,ebooks20/2000911h.html,http://gutenberg.net.au/ebooks20/2000911h.html
Arthur Gask,The Judge's Secret,/Users/user/gut-au/ebooks20/2000921h.html,ebooks20/2000921h.html,http://gutenberg.net.au/ebooks20/2000921h.html
Arthur Gask,The Miracle,/Users/user/gut-au/ebooks20/2000931h.html,ebooks20/2000931h.html,http://gutenberg.net.au/ebooks20/2000931h.html
Arthur Gask,The Dreadful Vigil,/Users/user/gut-au/ebooks20/2000941h.html,ebooks20/2000941h.html,http://gutenberg.net.au/ebooks20/2000941h.html
Arthur Gask,Indiscretion of the Archdeacon,/Users/user/gut-au/ebooks20/2000951h.html,ebooks20/2000951h.html,http://gutenberg.net.au/ebooks20/2000951h.html
Arthur Gask,Wild Justice,/Users/user/gut-au/ebooks20/2000961h.html,ebooks20/2000961h.html,http://gutenberg.net.au/ebooks20/2000961h.html
Arthur Gask,The Adventuress,/Users/user/gut-au/ebooks20/2000971h.html,ebooks20/2000971h.html,http://gutenberg.net.au/ebooks20/2000971h.html
Arthur Gask,The Ways of Chance,/Users/user/gut-au/ebooks20/2000981h.html,ebooks20/2000981h.html,http://gutenberg.net.au/ebooks20/2000981h.html
Arthur Gask,Death in the Consulting Room,/Users/user/gut-au/ebooks20/2000991h.html,ebooks20/2000991h.html,http://gutenberg.net.au/ebooks20/2000991h.html
Arthur Gask,Rejuvenation,/Users/user/gut-au/ebooks20/2001001h.html,ebooks20/2001001h.html,http://gutenberg.net.au/ebooks20/2001001h.html
Arthur Gask,A Voice from the Dead,/Users/user/gut-au/ebooks20/2001011h.html,ebooks20/2001011h.html,http://gutenberg.net.au/ebooks20/2001011h.html
Arthur Gask,Buggy,/Users/user/gut-au/ebooks20/2001021h.html,ebooks20/2001021h.html,http://gutenberg.net.au/ebooks20/2001021h.html
Arthur Gask,Invasion,/Users/user/gut-au/ebooks20/2001031h.html,ebooks20/2001031h.html,http://gutenberg.net.au/ebooks20/2001031h.html
Arthur Gask,Russian Retrospect,/Users/user/gut-au/ebooks20/2001041h.html,ebooks20/2001041h.html,http://gutenberg.net.au/ebooks20/2001041h.html
Henry Lawson,Song of the Dardanelles and Other Verses,/Users/user/gut-au/ebooks20/2001051h.html,ebooks20/2001051h.html,http://gutenberg.net.au/ebooks20/2001051h.html
Zane Grey,Fighting Caravans,/Users/user/gut-au/ebooks20/2001061h.html,ebooks20/2001061h.html,http://gutenberg.net.au/ebooks20/2001061h.html
Anonymous,Henry Lawson Labor College,/Users/user/gut-au/ebooks20/2001071h.html,ebooks20/2001071h.html,http://gutenberg.net.au/ebooks20/2001071h.html
Edward S. Sorenson,Collected Short Stories Volume 5,/Users/user/gut-au/ebooks20/2001081h.html,ebooks20/2001081h.html,http://gutenberg.net.au/ebooks20/2001081h.html
Edward S. Sorenson,Collected Short Stories Volume 6,/Users/user/gut-au/ebooks20/2001091h.html,ebooks20/2001091h.html,http://gutenberg.net.au/ebooks20/2001091h.html
Henry Lawson,The Free-Selector's Daughter,/Users/user/gut-au/ebooks20/2001101h.html,ebooks20/2001101h.html,http://gutenberg.net.au/ebooks20/2001101h.html
Henry Lawson,The Water Lily,/Users/user/gut-au/ebooks20/2001111h.html,ebooks20/2001111h.html,http://gutenberg.net.au/ebooks20/2001111h.html
Henry Lawson,Selected Poems of Henry Lawson,/Users/user/gut-au/ebooks20/2001121h.html,ebooks20/2001121h.html,http://gutenberg.net.au/ebooks20/2001121h.html
Henry Lawson,Four Censored Poems,/Users/user/gut-au/ebooks20/2001131h.html,ebooks20/2001131h.html,http://gutenberg.net.au/ebooks20/2001131h.html
Victor J. Daley,Alfred And Adalgisa,/Users/user/gut-au/ebooks20/2001141h.html,ebooks20/2001141h.html,http://gutenberg.net.au/ebooks20/2001141h.html
Baroness Orczy,The Turbulent Duchess,/Users/user/gut-au/ebooks20/2001151h.html,ebooks20/2001151h.html,http://gutenberg.net.au/ebooks20/2001151h.html
William Dean,Home And Camp,/Users/user/gut-au/ebooks20/2001161h.html,ebooks20/2001161h.html,http://gutenberg.net.au/ebooks20/2001161h.html
Marjorie Bowen,Five People,/Users/user/gut-au/ebooks20/2001171h.html,ebooks20/2001171h.html,http://gutenberg.net.au/ebooks20/2001171h.html
Edward S. Sorenson,Collected Short Stories Volume 7,/Users/user/gut-au/ebooks20/2001181h.html,ebooks20/2001181h.html,http://gutenberg.net.au/ebooks20/2001181h.html
Henry Lawson,Winnowed Verse,/Users/user/gut-au/ebooks20/2001191h.html,ebooks20/2001191h.html,http://gutenberg.net.au/ebooks20/2001191h.html
Marjorie Bowen,Stinging Nettles,/Users/user/gut-au/ebooks20/2001201h.html,ebooks20/2001201h.html,http://gutenberg.net.au/ebooks20/2001201h.html
Louisa Lawson,Dert And Do,/Users/user/gut-au/ebooks20/2001241h.html,ebooks20/2001241h.html,http://gutenberg.net.au/ebooks20/2001241h.html
Henry Lawson,Poetical Works of Henry Lawson,/Users/user/gut-au/ebooks20/2001251h.html,ebooks20/2001251h.html,http://gutenberg.net.au/ebooks20/2001251h.html
Louis Becke,Old Samoan Days,/Users/user/gut-au/ebooks20/2001261h.html,ebooks20/2001261h.html,http://gutenberg.net.au/ebooks20/2001261h.html
Louis Becke,His Native Wife,/Users/user/gut-au/ebooks20/2001271h.html,ebooks20/2001271h.html,http://gutenberg.net.au/ebooks20/2001271h.html
Arthur Gask,The Mystery of Fell Castle,/Users/user/gut-au/ebooks21/2100011h.html,ebooks21/2100011h.html,http://gutenberg.net.au/ebooks21/2100011h.html
Louis Becke,The Mystery Of The Laughlin,/Users/user/gut-au/ebooks21/2100021h.html,ebooks21/2100021h.html,http://gutenberg.net.au/ebooks21/2100021h.html
Walter Jeffery,A Century of Our Sea Story,/Users/user/gut-au/ebooks21/2100031h.html,ebooks21/2100031h.html,http://gutenberg.net.au/ebooks21/2100031h.html
